official_id,name,name_kana,age,faction,office_type,jurisdiction,promises_text,promises_url,blog_url,source,scraped_at
pol_116,嶋岡　壮吉,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_117,川上　善幸,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_118,川口　円,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_119,川口　和雄,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_120,川瀬　利夫,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_121,川瀬　幸子,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_122,巽　慎吾,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_123,市川　岳人,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_124,市野　幸男,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_125,平瀬　武司,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_126,平見　順一,,,,elected,三重県,Elected in 大紀町議会議員選挙（2017年2月26日投票）結果,https://seijiyama.jp/area/card/3624/2GXVJH/M?S=lcqdt0qjmf0k,,seijiyama.jp/elections,2025-10-28 11:54:21
pol_127,平野　美津子,,,,elected,三重県,Elected in 紀宝町長選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/84YohF/M?S=lcqdt0rgqd0k,,seijiyama.jp/elections,2025-10-28 11:54:55
pol_128,新山　英洋,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_129,杉谷　育生,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_130,村瀬　利嗣,,,,elected,三重県,Elected in 志摩市議会議員選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/IKTDeG/M?S=lcqdt0repg0k,,seijiyama.jp/elections,2025-10-28 11:55:17
pol_131,村田　幸隆,,,,elected,三重県,Elected in 尾鷲市議会議員選挙（2017年6月11日投票）結果,https://seijiyama.jp/area/card/3624/DF8aIG/M?S=lcqdt0rcka0k,,seijiyama.jp/elections,2025-10-28 11:54:25
pol_132,村田　康郎,,,,elected,三重県,Elected in 大紀町議会議員選挙（2017年2月26日投票）結果,https://seijiyama.jp/area/card/3624/2GXVJH/M?S=lcqdt0qjmf0k,,seijiyama.jp/elections,2025-10-28 11:54:21
pol_133,村田　彰久,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_134,松岡　恒雄,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_135,松本　一孝,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_136,松村　頼清,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_137,林　正男,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_138,柏木　昭久,,,,elected,三重県,Elected in 大紀町議会議員選挙（2017年2月26日投票）結果,https://seijiyama.jp/area/card/3624/2GXVJH/M?S=lcqdt0qjmf0k,,seijiyama.jp/elections,2025-10-28 11:54:21
pol_139,栗谷　建一郎,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_140,桂　三発,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_141,桃井　弘子,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_142,桜井　義之,,,,elected,三重県,Elected in 亀山市長選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/Hgyh77/M?S=lcqdt0qilc0k,,seijiyama.jp/elections,2025-10-28 11:54:06
pol_143,森川　徹,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_144,植松　泰之,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_145,楠　裕次,,,,elected,三重県,Elected in 尾鷲市議会議員選挙（2017年6月11日投票）結果,https://seijiyama.jp/area/card/3624/DF8aIG/M?S=lcqdt0rcka0k,,seijiyama.jp/elections,2025-10-28 11:54:25
pol_146,楠木　司人,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_147,楠木　宏彦,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_148,楠谷　さゆり,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_149,榎本　隆吉,,,,elected,三重県,Elected in 尾鷲市長選挙（2017年6月11日投票）結果,https://seijiyama.jp/area/card/3624/DG9REJ/M?S=lcqdt0rcpj0k,,seijiyama.jp/elections,2025-10-28 11:54:31
pol_150,樹木管理業,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_151,橋爪　政吉,,,,elected,三重県,Elected in 志摩市議会議員選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/IKTDeG/M?S=lcqdt0repg0k,,seijiyama.jp/elections,2025-10-28 11:55:17
pol_152,橘　大介,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_153,殿村　峰代,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_154,水谷　治喜,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_155,沖　和哉,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_156,河上　敢二,,,,elected,三重県,Elected in 熊野市長選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/bkXBbD/M?S=lcqdt0rfkg0k,,seijiyama.jp/elections,2025-10-28 11:54:35
pol_157,派遣社員,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_158,浜中　佳芳子,,,,elected,三重県,Elected in 尾鷲市議会議員選挙（2017年6月11日投票）結果,https://seijiyama.jp/area/card/3624/DF8aIG/M?S=lcqdt0rcka0k,,seijiyama.jp/elections,2025-10-28 11:54:25
pol_159,浜口　三代和,,,,elected,三重県,Elected in 志摩市議会議員選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/IKTDeG/M?S=lcqdt0repg0k,,seijiyama.jp/elections,2025-10-28 11:55:17
pol_160,浜口　卓,,,,elected,三重県,Elected in 志摩市議会議員選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/IKTDeG/M?S=lcqdt0repg0k,,seijiyama.jp/elections,2025-10-28 11:55:17
pol_161,浜口　和久,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_162,浜口　高志,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_163,海住　恒幸,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_164,深田　龍,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_165,清水　実,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_166,清水　隆弘,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_167,渡辺　典浩,,,,elected,三重県,Elected in 大紀町議会議員選挙（2017年2月26日投票）結果,https://seijiyama.jp/area/card/3624/2GXVJH/M?S=lcqdt0qjmf0k,,seijiyama.jp/elections,2025-10-28 11:54:21
pol_168,渡辺　友里夏,,,,elected,三重県,Elected in 志摩市議会議員選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/IKTDeG/M?S=lcqdt0repg0k,,seijiyama.jp/elections,2025-10-28 11:55:17
pol_169,渡辺　忠比古,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_170,渡辺　晃一,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_171,滝　勝弘,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_172,片山　秀樹,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_173,生中　正嗣,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_174,田中　勝博,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_175,田中　勲,,,,elected,三重県,Elected in 尾鷲市議会議員選挙（2017年6月11日投票）結果,https://seijiyama.jp/area/card/3624/DF8aIG/M?S=lcqdt0rcka0k,,seijiyama.jp/elections,2025-10-28 11:54:25
pol_176,田中　千福,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_177,田中　正浩,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_178,田中　覚,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_179,田山　宏弥,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_180,田村　宗博,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_181,田矢　修介,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_182,百上　真奈,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_183,真井　紀夫,,,,elected,三重県,Elected in 尾鷲市議会議員選挙（2017年6月11日投票）結果,https://seijiyama.jp/area/card/3624/DF8aIG/M?S=lcqdt0rcka0k,,seijiyama.jp/elections,2025-10-28 11:54:25
pol_184,神谷　篤,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_185,福井　輝夫,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_186,福井設計所長,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_187,福村　教親,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_188,福田　和義,,,,elected,三重県,Elected in 志摩市議会議員選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/IKTDeG/M?S=lcqdt0repg0k,,seijiyama.jp/elections,2025-10-28 11:55:17
pol_189,福田　慶一,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_190,福田　香織,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_191,種村　正已,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_192,空森　栄幸,,,,elected,三重県,Elected in 伊賀市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/ai8NIf/M?S=lcqdt0qjpe0k,,seijiyama.jp/elections,2025-10-28 11:54:17
pol_193,竹下　幸智子,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_194,篠原　史紀,,,,elected,三重県,Elected in いなべ市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/i1M2ib/M?S=lcqdt0rfrc0k,,seijiyama.jp/elections,2025-10-28 11:55:13
pol_195,米倉　芳周,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_196,精肉業,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_197,紀北町長,,,,elected,三重県,Elected in 紀北町長選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/247id6/M?S=lcqdt0rfki0k,,seijiyama.jp/elections,2025-10-28 11:54:51
pol_198,紀宝町長,,,,elected,三重県,Elected in 紀宝町長選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/84YohF/M?S=lcqdt0rgqd0k,,seijiyama.jp/elections,2025-10-28 11:54:55
pol_199,編集者,,,,elected,三重県,Elected in 松阪市議会議員選挙（2017年7月23日投票）結果,https://seijiyama.jp/area/card/3624/b35e9C/M?S=lcqdt0rcrc0k,,seijiyama.jp/elections,2025-10-28 11:55:08
pol_200,落語家,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_201,藤原　清史,,,,elected,三重県,Elected in 伊勢市議会議員選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/eh_EHG/M?S=lcqdt0rfph0k,,seijiyama.jp/elections,2025-10-28 11:55:04
pol_202,藤本　智子,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
pol_203,藤田　義晃,,,,elected,三重県,Elected in 津市議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/B4EF4G/M?S=lcqdt0rgqb0k,,seijiyama.jp/elections,2025-10-28 11:54:59
